日期,空壓機,冷氣_15T_,冷氣_20T_,電梯,對面廠房鍋爐,對面廠房軋紙機,對面廠房浪紙機,五色印刷機,空壓機_2_,水箱印刷冷卻機,成形機2台,覆膜機兩台,自動軋紙機2,自動軋紙機3,隔壁間冷氣,裁紙機,UV_IR機,六色印刷機,冷氣機2台__第一台_,冷氣機2台__第二台_,T_10T冷氣機,四色機
0.0,217.477,167.463,244.579,11.547,0.0,0.0,0.0,220.175,118.396,105.388,0.196,162.177,596.444,33.127,78.152,16.096,252.141,584.008,40.537,174.385,117.092,346.852
0.0,194.385,150.008,236.065,11.421,0.0,0.0,0.0,521.283,132.277,83.248,0.167,165.419,541.387,32.691,67.521,14.396,241.392,422.605,101.7,191.14,112.444,356.827
0.0,0.0,1.327,0.0,2.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.481,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,208.423,123.312,0.0,10.147,0.0,0.0,0.0,782.784,150.987,75.5,24.777,181.421,463.964,65.332,62.04,3.633,467.439,646.364,37.597,160.069,104.04,334.028
0.0,207.916,99.243,0.0,10.532,0.0,0.0,0.0,272.576,135.009,112.46,51.197,169.401,468.084,67.413,62.336,20.889,379.583,747.295,14.017,117.165,138.056,375.661
0.0,221.172,130.836,242.523,7.92,0.023,0.0,0.0,507.075,135.275,105.671,0.152,166.747,534.879,82.797,63.393,3.78,365.111,691.863,77.136,134.557,125.688,476.956
0.0,187.879,144.957,209.783,7.049,0.0,0.0,0.0,590.865,144.804,81.988,0.065,177.476,450.051,75.827,28.971,13.957,448.711,731.329,28.367,136.709,128.417,406.207
0.0,0.0,1.093,0.0,1.359,0.0,0.0,0.0,0.0,23.855,15.553,0.0,25.768,0.0,0.0,0.0,0.0,0.0,32.505,0.0,0.0,20.163,0.0
0.0,0.0,0.996,0.0,1.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.985,0.0,1.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,209.179,180.183,350.493,12.673,0.0,0.0,0.0,571.435,151.839,125.24,39.007,187.345,562.673,80.733,78.469,5.405,341.607,762.244,139.167,209.765,164.783,335.645
0.0,224.847,165.773,329.441,8.544,0.0,0.0,0.0,508.679,175.527,96.347,0.104,210.672,552.412,84.723,67.715,2.109,370.911,731.859,132.343,156.763,184.892,334.676
0.0,207.825,173.3,326.315,9.688,0.0,0.0,0.201,507.984,168.116,130.113,0.113,203.271,473.125,63.511,66.843,6.98,552.956,711.395,39.644,178.048,158.163,354.463
0.0,205.076,138.139,323.132,8.668,0.0,0.0,0.0,388.728,123.56,86.86,5.336,148.731,492.475,66.232,65.803,8.767,406.229,650.009,30.627,154.245,135.597,374.148
0.0,210.957,190.611,333.937,10.828,0.213,0.397,0.32,748.589,165.785,104.785,38.52,196.201,484.712,70.192,70.199,3.537,489.785,744.793,121.031,248.324,151.62,336.636
0.0,0.0,8.104,0.001,1.455,0.0,0.0,0.0,1.589,31.461,0.0,0.0,33.865,0.0,0.0,0.0,0.0,1.173,0.0,35.42,0.0,0.0,0.0
0.0,0.0,1.055,0.0,1.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,205.808,216.34,335.972,8.567,0.0,0.0,0.0,528.799,178.745,112.447,25.603,218.663,526.117,47.595,71.6,5.356,467.029,795.98,153.453,259.111,187.313,406.985
0.0,224.999,214.603,342.261,10.249,0.0,0.0,0.733,528.825,175.8,122.7,77.707,223.197,610.032,55.164,75.679,4.296,380.721,779.988,134.372,250.267,181.5,340.452
0.0,258.877,265.687,349.993,20.073,0.0,0.0,4.256,649.548,187.709,178.244,9.059,216.492,650.664,100.793,100.297,34.552,449.851,791.016,186.863,261.379,210.772,339.987
0.0,232.411,224.055,341.557,10.615,0.0,0.0,0.188,572.107,163.005,146.897,51.803,209.671,609.388,65.684,70.564,2.74,442.201,657.9,143.159,213.073,189.449,230.933
0.0,227.128,271.061,310.7,9.591,0.0,0.0,1.519,568.539,178.404,154.583,56.195,223.276,591.291,31.959,70.876,4.081,433.301,830.464,135.327,183.657,179.628,429.387
0.0,124.347,97.916,0.0,2.407,0.0,0.0,0.0,303.12,82.677,0.0,9.207,105.736,225.532,0.0,28.323,5.341,84.912,56.759,87.379,157.901,0.0,0.0
0.0,0.0,1.097,0.0,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,159.093,174.312,251.293,8.58,0.0,0.0,3.32,418.129,129.974,114.854,37.733,161.979,466.133,53.994,57.272,1.013,289.708,539.122,104.664,151.812,103.817,265.51
0.0,147.417,198.578,178.635,5.699,0.0,0.0,0.0,416.821,122.05,89.668,25.217,156.446,422.117,40.092,52.884,4.743,384.603,615.917,103.774,156.622,128.036,229.587
0.0,176.121,211.706,248.522,5.111,0.0,0.0,0.0,357.487,137.155,117.182,35.161,171.235,486.161,50.863,54.029,3.583,347.706,614.79,88.655,143.212,128.228,291.24
0.0,173.557,173.281,248.168,3.981,0.0,0.0,0.146,404.532,102.419,14.942,34.455,131.891,467.213,58.437,53.069,1.892,124.922,115.215,74.463,174.433,108.27,253.83
0.0,183.586,198.393,253.043,6.85,0.0,0.0,0.0,363.817,152.197,113.653,9.598,191.774,471.634,48.097,55.91,8.843,349.044,691.567,112.27,148.16,154.722,293.833
0.0,11.772,29.037,0.0,1.113,0.0,0.0,0.0,0.0,11.866,0.0,0.0,12.848,13.894,0.0,0.0,0.0,0.0,5.568,0.0,0.0,0.0,0.0
0.0,0.0,0.066,0.0,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,188.184,163.845,253.265,6.13,0.0,0.0,0.0,508.536,128.138,107.22,0.139,161.515,492.585,52.378,46.915,5.418,383.497,623.064,119.081,165.538,133.793,278.737
0.0,192.363,209.939,250.432,5.621,0.0,0.0,0.0,411.22,134.398,115.67,0.092,172.206,540.578,45.93,62.882,7.989,366.153,618.35,125.413,187.068,145.027,230.01
0.0,194.761,192.677,258.223,4.22,0.0,0.0,0.0,462.697,133.811,107.16,39.181,170.909,573.844,63.085,78.313,8.399,334.731,634.501,120.471,181.381,136.298,310.403
0.0,187.915,201.298,258.315,4.42,0.0,0.0,0.0,338.208,125.881,106.647,51.216,158.286,606.941,54.866,90.805,6.494,298.028,640.299,111.445,171.495,130.096,259.645
0.0,190.198,184.168,257.129,5.459,0.0,0.0,0.0,407.475,140.419,125.077,0.086,171.598,510.376,40.579,65.998,4.884,429.169,759.617,82.429,129.366,166.465,245.088
0.0,134.254,119.338,179.408,2.701,0.0,0.0,0.0,351.263,69.836,4.402,0.028,86.18,321.042,19.228,62.216,11.162,122.663,70.279,70.422,121.35,18.546,309.575
0.0,0.0,0.852,0.0,0.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,192.625,209.548,254.266,5.049,0.0,0.0,0.0,554.768,129.597,115.61,2.725,160.862,496.21,21.445,72.413,1.594,393.499,634.053,126.205,186.19,143.693,286.449
0.0,192.446,189.52,245.467,3.942,0.0,0.0,0.0,518.163,129.026,110.401,53.873,161.326,569.061,50.645,97.264,7.32,338.62,670.186,125.267,186.262,139.502,227.435
0.0,199.604,176.254,251.092,4.587,0.0,0.0,0.0,276.768,114.687,88.994,34.444,143.473,576.272,52.231,95.402,10.374,304.902,532.833,101.124,149.518,133.165,247.185
0.0,198.03,205.056,249.329,4.473,0.0,0.0,0.0,385.723,127.172,112.434,0.35,157.853,562.834,32.132,93.994,2.563,312.75,607.838,105.567,154.779,140.598,247.328
0.0,185.653,190.327,255.805,3.142,0.0,0.0,0.0,360.977,130.258,110.185,21.577,161.591,515.001,43.167,76.132,2.957,330.975,711.543,107.31,157.231,145.063,249.7
0.0,132.304,1.016,121.138,0.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.132,207.104,34.131,21.065,0.0,0.0,0.0,0.0,0.0,0.0,39.113
0.0,0.0,0.977,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,178.179,198.283,254.374,5.722,0.0,0.0,0.0,419.312,135.362,115.464,27.455,167.665,456.271,36.026,52.254,2.51,282.594,522.169,104.337,161.571,142.364,290.278
0.0,174.049,189.271,248.289,6.698,0.0,0.0,0.0,511.835,143.076,112.548,60.815,175.694,477.7,30.714,65.209,5.638,331.972,610.454,116.868,188.624,133.309,263.811
0.0,179.818,178.714,249.898,7.859,0.0,0.0,0.0,355.981,116.716,95.272,53.934,144.832,505.519,49.984,56.87,9.831,277.819,518.995,78.689,135.254,121.94,335.061
0.0,180.643,169.183,244.17,9.678,0.0,0.0,7.16,438.369,125.212,103.83,49.755,155.28,490.405,57.284,59.81,2.384,332.913,537.253,76.225,156.727,130.791,340.971
0.0,160.417,129.209,247.423,8.226,0.0,0.0,5.892,251.304,79.135,12.269,52.471,103.42,456.323,54.243,58.223,10.439,92.747,130.221,79.065,113.073,0.0,186.069
0.0,0.0,1.12,0.0,0.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.069,0.0,0.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,172.09,179.981,252.025,4.95,0.0,0.0,0.0,274.83,126.362,107.356,53.804,154.299,480.779,52.741,61.597,4.2,272.871,629.358,77.49,125.982,134.409,168.311
0.0,179.228,181.106,182.156,5.481,0.0,0.0,1.951,288.476,115.249,96.262,20.472,146.056,484.361,36.55,61.853,1.592,341.432,533.78,81.517,129.866,117.116,199.765
0.0,180.041,147.127,180.903,6.043,0.0,0.0,0.0,184.303,100.67,85.911,0.53,130.915,477.668,20.649,55.041,4.001,228.484,429.635,79.817,125.75,103.593,218.692
0.0,173.131,157.717,232.609,6.711,0.0,0.0,0.0,355.067,103.645,91.967,3.858,133.136,494.906,43.221,57.395,8.974,327.668,561.689,89.832,133.851,113.83,202.704
0.0,153.566,163.985,170.83,5.34,0.0,0.0,0.0,282.804,107.425,92.822,22.378,133.964,423.419,31.784,44.464,6.034,237.702,449.422,57.418,101.432,112.918,171.74
0.0,19.965,0.795,0.0,0.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.139,24.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.872,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,170.325,115.102,182.484,4.835,0.0,0.0,1.285,251.476,94.677,79.118,24.247,122.186,421.889,41.701,49.745,2.759,209.407,402.817,73.588,128.233,97.942,214.141
0.0,157.736,106.25,251.402,5.26,0.0,0.0,0.0,79.697,106.731,91.714,58.124,137.296,426.38,34.288,50.726,1.579,180.729,426.679,81.446,116.138,94.24,123.894
0.0,162.137,117.384,252.471,4.6,0.0,0.0,0.0,359.808,91.945,79.706,21.834,117.631,452.229,36.998,51.76,0.749,223.114,386.044,80.038,127.854,84.291,203.959
0.0,155.753,155.878,253.574,6.071,0.0,0.0,0.0,338.831,120.28,96.735,27.064,149.913,449.92,38.712,50.839,4.989,255.212,550.945,104.178,156.307,123.376,167.19
0.0,166.724,143.279,260.097,6.022,0.0,0.0,0.636,238.581,111.269,91.891,24.995,142.958,493.345,48.255,51.414,2.928,224.479,423.42,82.162,127.267,116.568,215.565
0.0,0.0,0.741,0.0,1.3,0.0,0.0,0.0,0.0,29.634,31.657,0.0,34.594,0.0,0.0,0.0,0.0,0.0,11.946,0.0,0.0,34.676,0.0
0.0,0.0,0.76,0.0,1.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,131.346,141.449,179.636,4.723,0.0,0.0,1.153,249.567,95.064,78.385,0.187,116.454,404.622,26.631,42.936,4.437,202.583,398.417,78.258,127.388,94.932,181.816
0.0,149.461,163.857,173.775,4.417,0.0,0.0,0.242,409.318,122.822,78.88,0.209,149.544,402.836,35.347,43.016,1.277,245.448,531.377,82.603,145.709,102.859,199.1
0.0,139.295,212.876,183.048,5.442,0.0,0.0,0.0,375.353,159.958,74.961,0.166,193.446,427.254,32.689,43.456,1.645,227.613,452.5,89.568,145.576,98.417,189.434
0.0,158.412,183.827,178.185,5.707,0.0,0.0,0.0,403.347,159.619,135.581,1.383,192.939,405.988,35.159,44.426,2.938,293.477,492.059,94.301,134.609,139.209,67.022
0.0,168.279,132.923,176.057,6.072,0.0,0.0,0.0,22.106,118.931,100.981,12.24,146.314,427.248,33.195,24.477,8.467,212.066,462.911,104.895,111.149,118.946,179.6
0.0,63.091,0.79,0.0,1.118,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.714,71.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.78,0.0,0.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,164.939,123.262,172.727,9.333,0.0,0.0,0.296,277.511,92.955,75.741,8.998,117.558,453.346,38.0,26.612,3.248,280.351,438.021,83.086,132.135,95.338,320.858
0.0,148.423,145.962,171.223,9.008,0.0,0.0,0.0,384.085,98.498,88.547,44.739,125.635,396.024,35.486,31.822,5.192,319.227,451.083,90.381,134.645,106.854,289.004
0.0,182.43,147.953,178.006,6.312,0.0,0.0,0.494,356.047,98.54,93.177,51.098,128.702,485.872,26.003,61.63,4.511,246.033,455.277,86.833,141.137,100.852,340.185
0.0,173.182,159.719,168.098,6.155,0.0,0.0,0.0,247.491,114.125,98.133,23.933,143.53,467.036,38.43,56.274,2.194,240.778,543.117,67.535,132.804,115.173,236.915
0.0,169.441,123.475,173.545,6.217,0.0,0.0,0.0,234.138,131.776,81.098,0.029,163.205,453.972,41.698,43.64,1.263,173.325,387.685,87.936,195.641,92.963,230.646
0.0,0.0,0.837,0.0,0.738,0.0,0.0,0.0,0.0,26.826,26.918,0.0,28.829,0.177,0.0,0.0,0.0,0.0,19.531,0.0,0.0,5.904,0.0
0.0,0.0,0.889,0.0,0.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,176.514,163.88,202.817,8.238,0.0,0.0,0.0,389.072,123.801,109.984,2.231,151.396,484.538,49.22,51.213,14.481,343.813,477.002,91.5,133.96,92.599,235.919
0.0,153.014,173.741,178.295,6.332,0.0,0.0,0.0,235.987,108.773,96.48,45.307,131.112,433.805,38.021,44.698,5.525,345.847,629.642,90.192,132.843,126.677,251.638
0.0,168.87,135.149,172.634,5.44,0.0,0.0,0.0,325.212,109.658,71.513,45.285,135.988,450.009,32.438,42.926,4.69,242.258,370.513,86.714,130.47,90.69,256.4
0.0,186.709,167.582,159.938,5.207,0.0,0.0,0.0,469.178,149.214,118.059,38.683,181.091,432.588,34.987,33.026,6.869,316.258,522.914,99.105,142.612,135.608,205.637
0.0,172.022,137.931,151.977,8.089,0.0,0.0,0.0,360.71,115.129,91.172,0.166,140.723,441.133,28.639,44.089,2.426,294.958,507.517,87.832,132.645,118.371,214.34
0.0,0.0,35.682,0.0,0.911,0.0,0.0,0.0,0.0,25.526,0.0,0.0,27.681,22.557,0.0,0.0,0.0,0.0,8.258,0.0,0.0,2.211,0.0
0.0,0.0,0.817,0.0,0.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,163.389,171.321,175.754,5.157,0.0,0.0,7.306,419.339,114.993,92.306,0.084,137.17,437.532,31.98,42.668,4.895,268.922,445.175,109.669,161.331,111.628,174.384
0.0,143.465,148.549,175.252,3.448,0.0,0.0,0.0,433.129,134.922,92.955,3.859,160.245,425.977,35.591,42.978,3.577,353.121,568.808,85.556,161.349,119.419,229.093
0.0,162.41,165.905,174.48,4.515,0.0,0.0,0.0,381.58,148.085,116.09,40.635,181.176,451.076,39.694,42.911,5.191,328.585,533.194,115.218,169.602,134.379,112.515
0.0,164.942,118.142,176.529,6.394,0.0,0.0,0.0,244.805,116.648,92.665,28.279,145.827,428.778,43.906,42.886,1.704,160.958,471.379,90.102,133.018,108.834,210.136
0.0,142.554,126.417,175.451,4.009,0.0,0.0,0.0,264.209,134.38,86.884,0.035,164.884,393.543,40.758,21.94,5.865,213.164,432.387,83.364,111.135,122.32,127.334
0.0,0.0,67.627,0.0,0.581,0.0,0.0,0.0,0.0,39.784,0.0,0.0,43.22,3.533,0.0,0.0,0.0,0.0,25.209,0.0,0.0,52.529,0.0
0.0,0.0,1.063,0.0,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,159.733,146.84,173.782,3.698,0.0,0.0,0.116,323.21,123.448,100.16,0.207,153.823,426.205,24.564,44.617,6.988,316.213,583.351,98.147,128.38,134.549,222.613
0.0,170.647,147.02,161.914,7.41,0.0,0.0,0.0,276.839,126.374,100.952,0.793,157.191,442.363,30.926,42.912,5.64,331.908,591.301,85.605,128.133,123.177,393.908
0.0,177.715,156.446,163.775,6.098,0.021,0.0,0.703,486.212,128.519,99.361,0.113,155.736,454.651,40.05,43.522,2.567,401.365,583.475,132.686,170.558,125.414,369.416
0.0,165.263,143.491,171.105,5.251,0.0,0.0,0.0,457.673,111.039,83.575,0.101,136.204,431.122,36.75,44.88,3.424,330.063,433.549,102.043,144.254,105.957,194.458
0.0,164.791,176.467,171.246,4.596,0.0,0.0,0.0,346.957,123.847,100.786,0.598,151.338,444.113,32.2,42.809,1.711,322.991,573.333,99.435,112.414,128.926,224.395
0.0,38.52,1.974,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088,45.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.981
0.0,0.0,1.959,0.0,1.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,173.997,190.169,237.446,7.176,0.0,0.0,0.0,297.425,137.405,78.074,0.101,169.821,452.036,44.632,43.365,5.059,225.101,473.978,84.039,131.306,92.886,258.008
0.0,145.571,182.394,175.977,5.77,0.0,0.0,0.0,414.105,138.497,85.495,0.292,171.562,437.503,42.909,42.831,3.272,264.545,444.415,111.237,155.785,100.897,255.111
0.0,170.987,217.096,249.676,5.749,0.0,0.0,0.0,349.847,156.101,126.224,1.69,189.142,457.434,56.049,42.886,7.311,419.789,738.202,111.391,137.441,156.065,248.346
0.0,180.854,204.837,234.726,8.125,0.0,0.0,0.0,574.903,148.564,116.716,0.149,182.817,464.735,41.433,42.672,8.933,494.871,733.269,135.003,168.918,143.651,195.389
0.0,177.431,174.689,186.255,5.307,0.0,0.0,0.0,387.329,133.731,106.942,0.092,161.751,478.242,40.53,43.411,3.913,474.608,629.377,112.145,145.494,129.937,247.852
0.0,18.6,32.446,0.0,0.971,0.0,0.0,0.0,0.0,21.279,0.0,0.0,23.734,22.307,0.0,0.0,0.0,0.0,6.209,0.0,0.0,0.971,78.6
0.0,0.0,0.815,0.0,0.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.863
0.0,185.757,138.447,252.316,6.271,0.0,0.0,0.0,239.541,97.413,80.792,0.11,124.763,523.374,52.85,65.264,4.211,287.0,468.059,94.909,122.66,92.948,213.43
0.0,194.735,141.182,254.833,5.282,0.0,0.0,0.0,314.896,104.775,80.521,0.218,133.793,550.215,51.407,69.993,9.386,248.112,416.947,86.293,122.385,90.001,279.472
0.0,185.895,108.244,255.737,7.153,0.0,0.0,0.0,279.516,105.072,80.614,27.11,140.569,422.795,5.231,23.676,6.366,161.183,362.497,88.105,129.723,92.481,232.151
0.0,185.181,175.003,250.517,7.825,0.0,0.0,0.0,419.392,136.79,107.507,43.752,173.607,427.617,36.167,27.791,9.246,344.433,590.353,86.422,131.792,131.614,367.974
0.0,167.772,146.467,245.355,5.951,0.0,0.0,0.0,273.302,105.932,80.337,47.793,142.435,443.818,43.424,44.143,0.381,201.217,432.263,95.73,141.38,93.824,260.555
0.0,0.0,42.224,0.0,0.99,0.0,0.0,0.0,0.0,19.622,0.0,0.0,21.148,67.614,0.0,59.09,0.0,0.0,25.718,0.0,0.0,0.0,0.0
0.0,0.0,0.791,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.174,0.0,58.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,185.105,170.619,253.165,6.454,0.0,0.0,0.0,297.274,106.634,93.333,21.85,138.604,495.145,28.767,75.724,10.308,279.857,560.839,94.23,128.701,113.392,195.583
0.0,187.299,142.853,247.819,5.844,0.0,0.0,0.341,320.899,107.364,79.671,3.322,143.332,499.075,50.775,51.52,2.664,205.497,432.119,104.986,140.251,96.646,196.557
0.0,160.133,194.469,235.025,4.328,0.0,0.0,0.0,338.604,131.975,110.212,22.267,168.25,473.037,43.043,67.242,6.625,315.448,590.099,109.949,145.719,135.57,167.127
0.0,199.773,156.528,231.743,4.86,0.0,0.0,4.029,431.161,122.644,96.875,0.193,156.416,490.76,29.225,71.282,3.245,308.141,456.702,110.64,146.613,115.961,222.026
0.0,201.922,159.078,232.407,7.01,0.0,0.0,7.379,92.593,118.288,97.53,40.122,146.147,498.668,36.094,57.399,2.669,241.894,656.355,88.187,126.265,115.442,213.545
0.0,96.81,50.394,156.482,2.145,0.0,0.0,0.0,0.0,23.465,2.321,41.25,32.915,142.071,26.012,7.53,13.929,47.298,60.153,0.0,0.0,0.0,0.0
0.0,0.0,16.197,0.0,1.063,0.0,0.0,0.0,0.005,9.647,0.0,0.0,10.443,0.0,0.0,0.0,0.0,0.0,7.409,0.0,0.0,0.0,0.0
0.0,166.466,152.494,237.602,4.638,0.0,0.0,5.692,372.875,116.553,97.362,34.175,147.599,467.347,35.988,55.056,1.244,303.715,649.276,103.928,154.499,126.036,179.051
0.0,178.844,154.295,235.822,6.928,0.0,0.0,0.382,348.521,135.495,107.834,24.962,165.795,475.823,49.158,49.764,8.106,311.081,628.863,104.158,144.778,136.296,206.708
0.0,184.029,128.104,231.851,6.698,0.0,0.0,0.0,288.34,104.501,87.277,28.356,131.318,474.739,26.685,51.202,5.749,279.533,532.309,94.892,100.263,109.387,301.229
0.0,179.238,118.147,238.817,6.975,0.0,0.0,0.0,284.178,94.989,80.67,54.967,124.281,467.505,34.152,51.304,2.861,243.313,351.032,96.385,128.028,86.546,245.219
0.0,173.534,98.683,233.178,8.656,0.0,0.0,0.0,293.398,100.043,81.083,19.935,124.838,503.232,60.963,49.432,4.509,112.062,118.524,84.914,126.009,72.364,227.273
0.0,0.0,0.983,0.0,0.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0,25.213,0.0,0.0,0.0
0.0,0.0,1.011,0.0,0.718,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,31.294,1.037,0.0,0.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,168.201,184.085,182.349,7.862,0.0,0.0,0.0,384.988,130.997,105.202,0.789,164.288,448.255,32.267,50.389,8.701,348.328,555.334,116.674,153.936,132.476,168.256
0.0,175.301,153.483,247.374,5.206,0.0,0.0,0.102,433.059,123.795,95.183,5.284,154.628,512.604,63.622,51.018,12.678,288.561,437.73,101.841,138.581,107.741,192.027
0.0,164.386,184.87,170.093,5.607,0.0,0.0,0.0,395.994,129.749,104.307,48.51,162.912,440.408,29.742,55.579,6.757,314.301,602.538,115.336,158.368,122.886,163.359
0.0,166.974,174.881,239.924,8.21,0.0,0.0,0.302,308.059,111.946,90.962,40.726,146.58,464.251,38.152,56.541,11.445,258.181,524.802,94.846,124.96,115.432,152.044
0.0,3.488,1.157,0.0,0.922,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,3.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.203,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,26.708,0.957,0.0,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.719,0.0,30.215,0.0,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
